beta,load_comb,d,f_cck,chi1,chi2,rho,d_lower,a_to_d_ratio,weight
4.52318736819225,snow_wind,300,60,0.2,0.8,0.005,16,3,0
4.5524350689678,snow_wind,300,60,0.3,0.8,0.005,16,3,0
4.59054600127074,snow_wind,300,60,0.4,0.8,0.005,16,3,0
4.64214476134818,snow_wind,300,60,0.5,0.8,0.005,16,3,0
4.71601415228838,snow_wind,300,60,0.6,0.8,0.005,16,3,0
4.83024703963362,snow_wind,300,60,0.7,0.8,0.005,16,3,0
4.82230704427542,snow_wind,300,60,0.8,0.8,0.005,16,3,0
4.42376273941066,snow_wind,300,60,0.9,0.8,0.005,16,3,0
4.40853353768162,snow_wind,300,60,0.1,0.9,0.005,16,3,0
4.41952432544686,snow_wind,300,60,0.2,0.9,0.005,16,3,0
4.4337476356028,snow_wind,300,60,0.3,0.9,0.005,16,3,0
4.45245009645901,snow_wind,300,60,0.4,0.9,0.005,16,3,0
4.47830357880569,snow_wind,300,60,0.5,0.9,0.005,16,3,0
4.51659589525357,snow_wind,300,60,0.6,0.9,0.005,16,3,0
4.57757926268613,snow_wind,300,60,0.7,0.9,0.005,16,3,0
4.69191548990202,snow_wind,300,60,0.8,0.9,0.005,16,3,0
4.77676835506648,snow_wind,300,60,0.9,0.9,0.005,16,3,0
4.28451114824868,snow_wind,450,60,0.1,0.1,0.005,16,3,0
4.52170104848424,snow_wind,450,60,0.2,0.1,0.005,16,3,0
4.64937716368584,snow_wind,450,60,0.3,0.1,0.005,16,3,0
4.60555750703301,snow_wind,450,60,0.4,0.1,0.005,16,3,0
4.4923161646566,snow_wind,450,60,0.5,0.1,0.005,16,3,0
4.36805982664349,snow_wind,450,60,0.6,0.1,0.005,16,3,0
4.2490955298406,snow_wind,450,60,0.7,0.1,0.005,16,3,0
4.13947586147985,snow_wind,450,60,0.8,0.1,0.005,16,3,0
4.03998367196068,snow_wind,450,60,0.9,0.1,0.005,16,3,0
4.51751021901261,snow_wind,450,60,0.1,0.2,0.005,16,3,0
4.66400637576687,snow_wind,450,60,0.2,0.2,0.005,16,3,0.0657
4.77026837527505,snow_wind,450,60,0.3,0.2,0.005,16,3,0.2383
4.7049333367681,snow_wind,450,60,0.4,0.2,0.005,16,3,0.2564
4.57146459871679,snow_wind,450,60,0.5,0.2,0.005,16,3,0.1972
4.42883578581357,snow_wind,450,60,0.6,0.2,0.005,16,3,0.0657
4.29291823917991,snow_wind,450,60,0.7,0.2,0.005,16,3,0.0197
4.16774253116988,snow_wind,450,60,0.8,0.2,0.005,16,3,0
4.05355484368064,snow_wind,450,60,0.9,0.2,0.005,16,3,0
4.74480637199617,snow_wind,450,60,0.1,0.3,0.005,16,3,0
4.84958457651956,snow_wind,450,60,0.2,0.3,0.005,16,3,0.2383
4.90765989716308,snow_wind,450,60,0.3,0.3,0.005,16,3,0.8639
4.82270205801037,snow_wind,450,60,0.4,0.3,0.005,16,3,0.9295
4.66747416908831,snow_wind,450,60,0.5,0.3,0.005,16,3,0.715
4.50365227410687,snow_wind,450,60,0.6,0.3,0.005,16,3,0.2383
4.34765449216092,snow_wind,450,60,0.7,0.3,0.005,16,3,0.0715
4.20331325307815,snow_wind,450,60,0.8,0.3,0.005,16,3,0
4.07087594597118,snow_wind,450,60,0.9,0.3,0.005,16,3,0
4.83935058117855,snow_wind,450,60,0.1,0.4,0.005,16,3,0
4.92633234365014,snow_wind,450,60,0.2,0.4,0.005,16,3,0.2564
5.02669318927829,snow_wind,450,60,0.3,0.4,0.005,16,3,0.9295
4.96315177040424,snow_wind,450,60,0.4,0.4,0.005,16,3,1
4.78601584837844,snow_wind,450,60,0.5,0.4,0.005,16,3,0.7692
4.59804151195397,snow_wind,450,60,0.6,0.4,0.005,16,3,0.2564
4.41780015052798,snow_wind,450,60,0.7,0.4,0.005,16,3,0.0769
4.24955721395818,snow_wind,450,60,0.8,0.4,0.005,16,3,0
4.09378562972227,snow_wind,450,60,0.9,0.4,0.005,16,3,0
4.77247258709162,snow_wind,450,60,0.1,0.5,0.005,16,3,0
4.84003522610488,snow_wind,450,60,0.2,0.5,0.005,16,3,0.1972
4.92151709494908,snow_wind,450,60,0.3,0.5,0.005,16,3,0.715
5.02117763061508,snow_wind,450,60,0.4,0.5,0.005,16,3,0.7692
4.9353446243841,snow_wind,450,60,0.5,0.5,0.005,16,3,0.5917
4.7207825656522,snow_wind,450,60,0.6,0.5,0.005,16,3,0.1972
4.51103681205381,snow_wind,450,60,0.7,0.5,0.005,16,3,0.0592
4.31219752247396,snow_wind,450,60,0.8,0.5,0.005,16,3,0
4.12524610604268,snow_wind,450,60,0.9,0.5,0.005,16,3,0
4.6675334513939,snow_wind,450,60,0.1,0.6,0.005,16,3,0
4.71852377972395,snow_wind,450,60,0.2,0.6,0.005,16,3,0.0657
4.78122555192256,snow_wind,450,60,0.3,0.6,0.005,16,3,0.2383
4.86016964891939,snow_wind,450,60,0.4,0.6,0.005,16,3,0.2564
4.96241282061208,snow_wind,450,60,0.5,0.6,0.005,16,3,0.1972
4.88612063971112,snow_wind,450,60,0.6,0.6,0.005,16,3,0.0657
4.64091210394068,snow_wind,450,60,0.7,0.6,0.005,16,3,0.0197
4.4018655932968,snow_wind,450,60,0.8,0.6,0.005,16,3,0
4.17148494569327,snow_wind,450,60,0.9,0.6,0.005,16,3,0
4.56132579681413,snow_wind,450,60,0.1,0.7,0.005,16,3,0
4.59774413515796,snow_wind,450,60,0.2,0.7,0.005,16,3,0.0197
4.64321934970429,snow_wind,450,60,0.3,0.7,0.005,16,3,0.0715
4.70147194866283,snow_wind,450,60,0.4,0.7,0.005,16,3,0.0769
4.77885081648971,snow_wind,450,60,0.5,0.7,0.005,16,3,0.0592
4.88653024562123,snow_wind,450,60,0.6,0.7,0.005,16,3,0.0197
4.83390150090275,snow_wind,450,60,0.7,0.7,0.005,16,3,0.0059
4.54071861859209,snow_wind,450,60,0.8,0.7,0.005,16,3,0
4.24570580827404,snow_wind,450,60,0.9,0.7,0.005,16,3,0
4.46196347137217,snow_wind,450,60,0.1,0.8,0.005,16,3,0
4.48522002336758,snow_wind,450,60,0.2,0.8,0.005,16,3,0
4.51460259175273,snow_wind,450,60,0.3,0.8,0.005,16,3,0
4.55284864968514,snow_wind,450,60,0.4,0.8,0.005,16,3,0
4.60465139833009,snow_wind,450,60,0.5,0.8,0.005,16,3,0
4.67874822433308,snow_wind,450,60,0.6,0.8,0.005,16,3,0
4.79347668052614,snow_wind,450,60,0.7,0.8,0.005,16,3,0
4.7842753629309,snow_wind,450,60,0.8,0.8,0.005,16,3,0
4.38471960112256,snow_wind,450,60,0.9,0.8,0.005,16,3,0
4.37083014028536,snow_wind,450,60,0.1,0.9,0.005,16,3,0
4.38200189973353,snow_wind,450,60,0.2,0.9,0.005,16,3,0
4.3964813263786,snow_wind,450,60,0.3,0.9,0.005,16,3,0
4.41500510225032,snow_wind,450,60,0.4,0.9,0.005,16,3,0
4.44091928160545,snow_wind,450,60,0.5,0.9,0.005,16,3,0
4.4789794781663,snow_wind,450,60,0.6,0.9,0.005,16,3,0
4.54047929520327,snow_wind,450,60,0.7,0.9,0.005,16,3,0
4.65515752383465,snow_wind,450,60,0.8,0.9,0.005,16,3,0
4.73887127158354,snow_wind,450,60,0.9,0.9,0.005,16,3,0
4.27483870119242,snow_wind,600,60,0.1,0.1,0.005,16,3,0
4.51236064964365,snow_wind,600,60,0.2,0.1,0.005,16,3,0
4.63986416456755,snow_wind,600,60,0.3,0.1,0.005,16,3,0
4.5964524432007,snow_wind,600,60,0.4,0.1,0.005,16,3,0
4.48352991481723,snow_wind,600,60,0.5,0.1,0.005,16,3,0
4.35953270736009,snow_wind,600,60,0.6,0.1,0.005,16,3,0
4.24066292937224,snow_wind,600,60,0.7,0.1,0.005,16,3,0
4.13120655165935,snow_wind,600,60,0.8,0.1,0.005,16,3,0
4.03177449258777,snow_wind,600,60,0.9,0.1,0.005,16,3,0
4.50816666810198,snow_wind,600,60,0.1,0.2,0.005,16,3,0
4.65485749851439,snow_wind,600,60,0.2,0.2,0.005,16,3,0.0657
4.76095725566259,snow_wind,600,60,0.3,0.2,0.005,16,3,0.2383
4.6959668970984,snow_wind,600,60,0.4,0.2,0.005,16,3,0.2564
4.56283521857386,snow_wind,600,60,0.5,0.2,0.005,16,3,0.1972
4.42031843524329,snow_wind,600,60,0.6,0.2,0.005,16,3,0.0657
4.2845770170076,snow_wind,600,60,0.7,0.2,0.005,16,3,0.0197
4.15950746868225,snow_wind,600,60,0.8,0.2,0.005,16,3,0
4.04538019837279,snow_wind,600,60,0.9,0.2,0.005,16,3,0
4.73564880300833,snow_wind,600,60,0.1,0.3,0.005,16,3,0
4.84057197619997,snow_wind,600,60,0.2,0.3,0.005,16,3,0.2383
4.89853062896067,snow_wind,600,60,0.3,0.3,0.005,16,3,0.8639
4.81378509213903,snow_wind,600,60,0.4,0.3,0.005,16,3,0.9295
4.65888046359103,snow_wind,600,60,0.5,0.3,0.005,16,3,0.715
4.49520978816187,snow_wind,600,60,0.6,0.3,0.005,16,3,0.2383
4.33929133736541,snow_wind,600,60,0.7,0.3,0.005,16,3,0.0715
4.19509253317164,snow_wind,600,60,0.8,0.3,0.005,16,3,0
4.06271153633531,snow_wind,600,60,0.9,0.3,0.005,16,3,0
4.82907244862694,snow_wind,600,60,0.1,0.4,0.005,16,3,0
4.91595411272929,snow_wind,600,60,0.2,0.4,0.005,16,3,0.2564
5.01638528926908,snow_wind,600,60,0.3,0.4,0.005,16,3,0.9295
4.95433375650874,snow_wind,600,60,0.4,0.4,0.005,16,3,1
4.77755782716914,snow_wind,600,60,0.5,0.4,0.005,16,3,0.7692
4.58968464720211,snow_wind,600,60,0.6,0.4,0.005,16,3,0.2564
4.40953618290161,snow_wind,600,60,0.7,0.4,0.005,16,3,0.0769
4.2413101361455,snow_wind,600,60,0.8,0.4,0.005,16,3,0
4.08560020925952,snow_wind,600,60,0.9,0.4,0.005,16,3,0
4.76328624782489,snow_wind,600,60,0.1,0.5,0.005,16,3,0
4.83091350652055,snow_wind,600,60,0.2,0.5,0.005,16,3,0.1972
4.91239326141595,snow_wind,600,60,0.3,0.5,0.005,16,3,0.715
5.01217039619242,snow_wind,600,60,0.4,0.5,0.005,16,3,0.7692
4.9269400907131,snow_wind,600,60,0.5,0.5,0.005,16,3,0.5917
4.71248786632591,snow_wind,600,60,0.6,0.5,0.005,16,3,0.1972
4.50280134092441,snow_wind,600,60,0.7,0.5,0.005,16,3,0.0592
4.30401382603852,snow_wind,600,60,0.8,0.5,0.005,16,3,0
4.11712250251681,snow_wind,600,60,0.9,0.5,0.005,16,3,0
4.65896724078459,snow_wind,600,60,0.1,0.6,0.005,16,3,0
4.70998333593629,snow_wind,600,60,0.2,0.6,0.005,16,3,0.0657
4.77273925114423,snow_wind,600,60,0.3,0.6,0.005,16,3,0.2383
4.85174091918118,snow_wind,600,60,0.4,0.6,0.005,16,3,0.2564
4.95397271148475,snow_wind,600,60,0.5,0.6,0.005,16,3,0.1972
4.8779548380905,snow_wind,600,60,0.6,0.6,0.005,16,3,0.0657
4.63281457022531,snow_wind,600,60,0.7,0.6,0.005,16,3,0.0197
4.39372449752922,snow_wind,600,60,0.8,0.6,0.005,16,3,0
4.16335325855276,snow_wind,600,60,0.9,0.6,0.005,16,3,0
4.55307664129005,snow_wind,600,60,0.1,0.7,0.005,16,3,0
4.58952218077691,snow_wind,600,60,0.2,0.7,0.005,16,3,0.0197
4.63498377835646,snow_wind,600,60,0.3,0.7,0.005,16,3,0.0715
4.69331001097833,snow_wind,600,60,0.4,0.7,0.005,16,3,0.0769
4.77074069769043,snow_wind,600,60,0.5,0.7,0.005,16,3,0.0592
4.87844009948947,snow_wind,600,60,0.6,0.7,0.005,16,3,0.0197
4.82585864071236,snow_wind,600,60,0.7,0.7,0.005,16,3,0.0059
4.53266958138869,snow_wind,600,60,0.8,0.7,0.005,16,3,0
4.23765483489251,snow_wind,600,60,0.9,0.7,0.005,16,3,0
4.45390060256095,snow_wind,600,60,0.1,0.8,0.005,16,3,0
4.47717792350593,snow_wind,600,60,0.2,0.8,0.005,16,3,0
4.50658706560412,snow_wind,600,60,0.3,0.8,0.005,16,3,0
4.54484833348682,snow_wind,600,60,0.4,0.8,0.005,16,3,0
4.59667347898774,snow_wind,600,60,0.5,0.8,0.005,16,3,0
4.67086829533179,snow_wind,600,60,0.6,0.8,0.005,16,3,0
4.78559736905046,snow_wind,600,60,0.7,0.8,0.005,16,3,0
4.77638400763817,snow_wind,600,60,0.8,0.8,0.005,16,3,0
4.37670181986333,snow_wind,600,60,0.9,0.8,0.005,16,3,0
4.36293030136591,snow_wind,600,60,0.1,0.9,0.005,16,3,0
4.37409545941246,snow_wind,600,60,0.2,0.9,0.005,16,3,0
4.38835173502438,snow_wind,600,60,0.3,0.9,0.005,16,3,0
4.40712089605226,snow_wind,600,60,0.4,0.9,0.005,16,3,0
4.4330615328383,snow_wind,600,60,0.5,0.9,0.005,16,3,0
4.47113813530522,snow_wind,600,60,0.6,0.9,0.005,16,3,0
4.53270717905526,snow_wind,600,60,0.7,0.9,0.005,16,3,0
4.64739749844493,snow_wind,600,60,0.8,0.9,0.005,16,3,0
4.7311337751779,snow_wind,600,60,0.9,0.9,0.005,16,3,0
4.27008031238835,snow_wind,750,60,0.1,0.1,0.005,16,3,0
4.50769455435768,snow_wind,750,60,0.2,0.1,0.005,16,3,0
4.63531148923746,snow_wind,750,60,0.3,0.1,0.005,16,3,0
4.59229655879312,snow_wind,750,60,0.4,0.1,0.005,16,3,0
4.47969837131976,snow_wind,750,60,0.5,0.1,0.005,16,3,0
4.35590809010087,snow_wind,750,60,0.6,0.1,0.005,16,3,0
4.23720989643003,snow_wind,750,60,0.7,0.1,0.005,16,3,0
4.12789372198857,snow_wind,750,60,0.8,0.1,0.005,16,3,0
4.02854593510894,snow_wind,750,60,0.9,0.1,0.005,16,3,0
4.5034681372636,snow_wind,750,60,0.1,0.2,0.005,16,3,0
4.65021999279954,snow_wind,750,60,0.2,0.2,0.005,16,3,0.0657
4.75643906768565,snow_wind,750,60,0.3,0.2,0.005,16,3,0.2383
4.69180800176247,snow_wind,750,60,0.4,0.2,0.005,16,3,0.2564
4.55899684209614,snow_wind,750,60,0.5,0.2,0.005,16,3,0.1972
4.41671342607218,snow_wind,750,60,0.6,0.2,0.005,16,3,0.0657
4.28111419500366,snow_wind,750,60,0.7,0.2,0.005,16,3,0.0197
4.15617295643565,snow_wind,750,60,0.8,0.2,0.005,16,3,0
4.04218598945146,snow_wind,750,60,0.9,0.2,0.005,16,3,0
4.73103889478432,snow_wind,750,60,0.1,0.3,0.005,16,3,0
4.83598219072247,snow_wind,750,60,0.2,0.3,0.005,16,3,0.2383
4.89402633996813,snow_wind,750,60,0.3,0.3,0.005,16,3,0.8639
4.80963426296085,snow_wind,750,60,0.4,0.3,0.005,16,3,0.9295
4.655075517008,snow_wind,750,60,0.5,0.3,0.005,16,3,0.715
4.49161218550946,snow_wind,750,60,0.6,0.3,0.005,16,3,0.2383
4.3358324289601,snow_wind,750,60,0.7,0.3,0.005,16,3,0.0715
4.1917396630656,snow_wind,750,60,0.8,0.3,0.005,16,3,0
4.05951664780434,snow_wind,750,60,0.9,0.3,0.005,16,3,0
4.82424693942088,snow_wind,750,60,0.1,0.4,0.005,16,3,0
4.91109014169405,snow_wind,750,60,0.2,0.4,0.005,16,3,0.2564
5.01151461359463,snow_wind,750,60,0.3,0.4,0.005,16,3,0.9295
4.95020471703787,snow_wind,750,60,0.4,0.4,0.005,16,3,1
4.77375090451753,snow_wind,750,60,0.5,0.4,0.005,16,3,0.7692
4.58609782129717,snow_wind,750,60,0.6,0.4,0.005,16,3,0.2564
4.40605105235148,snow_wind,750,60,0.7,0.4,0.005,16,3,0.0769
4.23798695229862,snow_wind,750,60,0.8,0.4,0.005,16,3,0
4.08237858895041,snow_wind,750,60,0.9,0.4,0.005,16,3,0
4.75919031534729,snow_wind,750,60,0.1,0.5,0.005,16,3,0
4.82682618215704,snow_wind,750,60,0.2,0.5,0.005,16,3,0.1972
4.90829300715564,snow_wind,750,60,0.3,0.5,0.005,16,3,0.715
5.00802037930777,snow_wind,750,60,0.4,0.5,0.005,16,3,0.7692
4.92312074030847,snow_wind,750,60,0.5,0.5,0.005,16,3,0.5917
4.70885350048788,snow_wind,750,60,0.6,0.5,0.005,16,3,0.1972
4.49932620693981,snow_wind,750,60,0.7,0.5,0.005,16,3,0.0592
4.30066687495252,snow_wind,750,60,0.8,0.5,0.005,16,3,0
4.11393600739816,snow_wind,750,60,0.9,0.5,0.005,16,3,0
4.65528393112093,snow_wind,750,60,0.1,0.6,0.005,16,3,0
4.70631392666514,snow_wind,750,60,0.2,0.6,0.005,16,3,0.0657
4.76907518534251,snow_wind,750,60,0.3,0.6,0.005,16,3,0.2383
4.84806230487032,snow_wind,750,60,0.4,0.6,0.005,16,3,0.2564
4.95028235600297,snow_wind,750,60,0.5,0.6,0.005,16,3,0.1972
4.87432131209137,snow_wind,750,60,0.6,0.6,0.005,16,3,0.0657
4.62931086365361,snow_wind,750,60,0.7,0.6,0.005,16,3,0.0197
4.3903864049858,snow_wind,750,60,0.8,0.6,0.005,16,3,0
4.16011344842766,snow_wind,750,60,0.9,0.6,0.005,16,3,0
4.54963424715194,snow_wind,750,60,0.1,0.7,0.005,16,3,0
4.5860968435698,snow_wind,750,60,0.2,0.7,0.005,16,3,0.0197
4.63155127286457,snow_wind,750,60,0.3,0.7,0.005,16,3,0.0715
4.68986941580209,snow_wind,750,60,0.4,0.7,0.005,16,3,0.0769
4.76733326935111,snow_wind,750,60,0.5,0.7,0.005,16,3,0.0592
4.87501056799896,snow_wind,750,60,0.6,0.7,0.005,16,3,0.0197
4.8223431407179,snow_wind,750,60,0.7,0.7,0.005,16,3,0.0059
4.52932568167758,snow_wind,750,60,0.8,0.7,0.005,16,3,0
4.2344125240382,snow_wind,750,60,0.9,0.7,0.005,16,3,0
4.4503713630095,snow_wind,750,60,0.1,0.8,0.005,16,3,0
4.47393140238654,snow_wind,750,60,0.2,0.8,0.005,16,3,0
4.50334414084542,snow_wind,750,60,0.3,0.8,0.005,16,3,0
4.5416108299075,snow_wind,750,60,0.4,0.8,0.005,16,3,0
4.59340348302447,snow_wind,750,60,0.5,0.8,0.005,16,3,0
4.66760426997721,snow_wind,750,60,0.6,0.8,0.005,16,3,0
4.78233644764827,snow_wind,750,60,0.7,0.8,0.005,16,3,0
4.77296922705293,snow_wind,750,60,0.8,0.8,0.005,16,3,0
4.37345342707976,snow_wind,750,60,0.9,0.8,0.005,16,3,0
4.35979056494633,snow_wind,750,60,0.1,0.9,0.005,16,3,0
4.37097449779256,snow_wind,750,60,0.2,0.9,0.005,16,3,0
4.38522058006124,snow_wind,750,60,0.3,0.9,0.005,16,3,0
4.40399475802664,snow_wind,750,60,0.4,0.9,0.005,16,3,0
4.42991946620726,snow_wind,750,60,0.5,0.9,0.005,16,3,0
4.46799220311723,snow_wind,750,60,0.6,0.9,0.005,16,3,0
4.52954747429507,snow_wind,750,60,0.7,0.9,0.005,16,3,0
4.64425784728888,snow_wind,750,60,0.8,0.9,0.005,16,3,0
4.72778874383703,snow_wind,750,60,0.9,0.9,0.005,16,3,0
4.38885408207543,snow_wind,150,80,0.1,0.1,0.005,16,3,0
4.61556669360155,snow_wind,150,80,0.2,0.1,0.005,16,3,0
4.74495226532921,snow_wind,150,80,0.3,0.1,0.005,16,3,0
4.71215832301504,snow_wind,150,80,0.4,0.1,0.005,16,3,0
4.60563696621884,snow_wind,150,80,0.5,0.1,0.005,16,3,0
4.48481243330723,snow_wind,150,80,0.6,0.1,0.005,16,3,0
4.3673632743328,snow_wind,150,80,0.7,0.1,0.005,16,3,0
4.25826989135065,snow_wind,150,80,0.8,0.1,0.005,16,3,0
4.15843414709016,snow_wind,150,80,0.9,0.1,0.005,16,3,0
4.61012849764644,snow_wind,150,80,0.1,0.2,0.005,16,3,0
4.75055426192478,snow_wind,150,80,0.2,0.2,0.005,16,3,0.0657
4.86031220974627,snow_wind,150,80,0.3,0.2,0.005,16,3,0.2383
4.80797014244257,snow_wind,150,80,0.4,0.2,0.005,16,3,0.2564
4.68252520758002,snow_wind,150,80,0.5,0.2,0.005,16,3,0.1972
4.54415455765114,snow_wind,150,80,0.6,0.2,0.005,16,3,0.0657
4.41036063623539,snow_wind,150,80,0.7,0.2,0.005,16,3,0.0197
4.28609501844857,snow_wind,150,80,0.8,0.2,0.005,16,3,0
4.17194018258291,snow_wind,150,80,0.9,0.2,0.005,16,3,0
4.82898791525253,snow_wind,150,80,0.1,0.3,0.005,16,3,0
4.92851073545444,snow_wind,150,80,0.2,0.3,0.005,16,3,0.2383
4.99110579891732,snow_wind,150,80,0.3,0.3,0.005,16,3,0.8639
4.92128222562064,snow_wind,150,80,0.4,0.3,0.005,16,3,0.9295
4.7756855563694,snow_wind,150,80,0.5,0.3,0.005,16,3,0.715
4.61719557734226,snow_wind,150,80,0.6,0.3,0.005,16,3,0.2383
4.46402760778015,snow_wind,150,80,0.7,0.3,0.005,16,3,0.0715
4.32108851513612,snow_wind,150,80,0.8,0.3,0.005,16,3,0
4.18912593349416,snow_wind,150,80,0.9,0.3,0.005,16,3,0
4.93123053751855,snow_wind,150,80,0.1,0.4,0.005,16,3,0
5.01455756313605,snow_wind,150,80,0.2,0.4,0.005,16,3,0.2564
5.11049233728054,snow_wind,150,80,0.3,0.4,0.005,16,3,0.9295
5.0561868318599,snow_wind,150,80,0.4,0.4,0.005,16,3,1
4.89063607247252,snow_wind,150,80,0.5,0.4,0.005,16,3,0.7692
4.70925891807532,snow_wind,150,80,0.6,0.4,0.005,16,3,0.2564
4.53279596791863,snow_wind,150,80,0.7,0.4,0.005,16,3,0.0769
4.36662186246399,snow_wind,150,80,0.8,0.4,0.005,16,3,0
4.21167192063685,snow_wind,150,80,0.9,0.4,0.005,16,3,0
4.8766175607002,snow_wind,150,80,0.1,0.5,0.005,16,3,0
4.94224373205277,snow_wind,150,80,0.2,0.5,0.005,16,3,0.1972
5.02128174141686,snow_wind,150,80,0.3,0.5,0.005,16,3,0.715
5.11783870668589,snow_wind,150,80,0.4,0.5,0.005,16,3,0.7692
5.03502612414071,snow_wind,150,80,0.5,0.5,0.005,16,3,0.5917
4.82881028510246,snow_wind,150,80,0.6,0.5,0.005,16,3,0.1972
4.62412307387205,snow_wind,150,80,0.7,0.5,0.005,16,3,0.0592
4.42830406748657,snow_wind,150,80,0.8,0.5,0.005,16,3,0
4.24289387239798,snow_wind,150,80,0.9,0.5,0.005,16,3,0
4.77652633792849,snow_wind,150,80,0.1,0.6,0.005,16,3,0
4.82628236593626,snow_wind,150,80,0.2,0.6,0.005,16,3,0.0657
4.88753528626632,snow_wind,150,80,0.3,0.6,0.005,16,3,0.2383
4.9646071949473,snow_wind,150,80,0.4,0.6,0.005,16,3,0.2564
5.06428398493569,snow_wind,150,80,0.5,0.6,0.005,16,3,0.1972
4.98958536573801,snow_wind,150,80,0.6,0.6,0.005,16,3,0.0657
4.75123567403985,snow_wind,150,80,0.7,0.6,0.005,16,3,0.0197
4.51644399823815,snow_wind,150,80,0.8,0.6,0.005,16,3,0
4.28841791503793,snow_wind,150,80,0.9,0.6,0.005,16,3,0
4.67218983852946,snow_wind,150,80,0.1,0.7,0.005,16,3,0
4.70787493312223,snow_wind,150,80,0.2,0.7,0.005,16,3,0.0197
4.75245650995107,snow_wind,150,80,0.3,0.7,0.005,16,3,0.0715
4.8095819235098,snow_wind,150,80,0.4,0.7,0.005,16,3,0.0769
4.88539664565059,snow_wind,150,80,0.5,0.7,0.005,16,3,0.0592
4.99085206133221,snow_wind,150,80,0.6,0.7,0.005,16,3,0.0197
4.9396181500433,snow_wind,150,80,0.7,0.7,0.005,16,3,0.0059
4.65285942789818,snow_wind,150,80,0.8,0.7,0.005,16,3,0
4.36170581111788,snow_wind,150,80,0.9,0.7,0.005,16,3,0
4.57328292057735,snow_wind,150,80,0.1,0.8,0.005,16,3,0
4.59624461730211,snow_wind,150,80,0.2,0.8,0.005,16,3,0
4.6251041265621,snow_wind,150,80,0.3,0.8,0.005,16,3,0
4.66270748261071,snow_wind,150,80,0.4,0.8,0.005,16,3,0
4.7136595157576,snow_wind,150,80,0.5,0.8,0.005,16,3,0
4.78653182470677,snow_wind,150,80,0.6,0.8,0.005,16,3,0
4.89929934223104,snow_wind,150,80,0.7,0.8,0.005,16,3,0
4.89142920346966,snow_wind,150,80,0.8,0.8,0.005,16,3,0
4.49875759400989,snow_wind,150,80,0.9,0.8,0.005,16,3,0
4.48183112679601,snow_wind,150,80,0.1,0.9,0.005,16,3,0
4.49296512741549,snow_wind,150,80,0.2,0.9,0.005,16,3,0
4.50733541785619,snow_wind,150,80,0.3,0.9,0.005,16,3,0
4.52588422704383,snow_wind,150,80,0.4,0.9,0.005,16,3,0
4.55148782761385,snow_wind,150,80,0.5,0.9,0.005,16,3,0
4.5890080822162,snow_wind,150,80,0.6,0.9,0.005,16,3,0
4.64934440586103,snow_wind,150,80,0.7,0.9,0.005,16,3,0
4.76239799805279,snow_wind,150,80,0.8,0.9,0.005,16,3,0
4.84685652059731,snow_wind,150,80,0.9,0.9,0.005,16,3,0
4.34295980869919,snow_wind,300,80,0.1,0.1,0.005,16,3,0
4.5749473835683,snow_wind,300,80,0.2,0.1,0.005,16,3,0
4.70270716236626,snow_wind,300,80,0.3,0.1,0.005,16,3,0
4.66361761514626,snow_wind,300,80,0.4,0.1,0.005,16,3,0
4.5534653336079,snow_wind,300,80,0.5,0.1,0.005,16,3,0
4.43072244602296,snow_wind,300,80,0.6,0.1,0.005,16,3,0
4.31239273533248,snow_wind,300,80,0.7,0.1,0.005,16,3,0
4.20295861900176,snow_wind,300,80,0.8,0.1,0.005,16,3,0
4.10306083071198,snow_wind,300,80,0.9,0.1,0.005,16,3,0
4.5702424421153,snow_wind,300,80,0.1,0.2,0.005,16,3,0
4.71373447195655,snow_wind,300,80,0.2,0.2,0.005,16,3,0.0657
4.82102086487854,snow_wind,300,80,0.3,0.2,0.005,16,3,0.2383
4.76129393772498,snow_wind,300,80,0.4,0.2,0.005,16,3,0.2564
4.63151905055992,snow_wind,300,80,0.5,0.2,0.005,16,3,0.1972
4.49078937237898,snow_wind,300,80,0.6,0.2,0.005,16,3,0.0657
4.35578344978109,snow_wind,300,80,0.7,0.2,0.005,16,3,0.0197
4.23092156751391,snow_wind,300,80,0.8,0.2,0.005,16,3,0
4.11660091856001,snow_wind,300,80,0.9,0.2,0.005,16,3,0
4.79327265529041,snow_wind,300,80,0.1,0.3,0.005,16,3,0
4.89556713552803,snow_wind,300,80,0.2,0.3,0.005,16,3,0.2383
4.95526001684048,snow_wind,300,80,0.3,0.3,0.005,16,3,0.8639
4.87692345432307,snow_wind,300,80,0.4,0.3,0.005,16,3,0.9295
4.72610265748262,snow_wind,300,80,0.5,0.3,0.005,16,3,0.715
4.5647330694672,snow_wind,300,80,0.6,0.3,0.005,16,3,0.2383
4.40997606402354,snow_wind,300,80,0.7,0.3,0.005,16,3,0.0715
4.26620462058567,snow_wind,300,80,0.8,0.3,0.005,16,3,0
4.13382628231857,snow_wind,300,80,0.9,0.3,0.005,16,3,0
4.8894434254393,snow_wind,300,80,0.1,0.4,0.005,16,3,0
4.9745864218864,snow_wind,300,80,0.2,0.4,0.005,16,3,0.2564
5.07276239642154,snow_wind,300,80,0.3,0.4,0.005,16,3,0.9295
5.01468938330994,snow_wind,300,80,0.4,0.4,0.005,16,3,1
4.84288179370028,snow_wind,300,80,0.5,0.4,0.005,16,3,0.7692
4.6579494520492,snow_wind,300,80,0.6,0.4,0.005,16,3,0.2564
