alpha2_r,alpha_labels,load_comb_r,d_r,f_cck_r,chi1_r,chi2_r,rho_r,L_r,dg_r,c_r,weight_r
0.205150337825051,C,wind_imposed,120,80,0.1,0.5,0.01,5000,16,250,0
0.207250123925843,C,wind_imposed,130,80,0.1,0.5,0.01,5000,16,250,0
0.199594441777118,C,wind_imposed,100,30,0.2,0.5,0.01,5000,16,250,0.1972
0.203704102186608,C,wind_imposed,110,30,0.2,0.5,0.01,5000,16,250,0.1972
0.206639302305203,C,wind_imposed,120,30,0.2,0.5,0.01,5000,16,250,0.1972
0.208844943402279,C,wind_imposed,130,30,0.2,0.5,0.01,5000,16,250,0.1972
0.201081142650966,C,wind_imposed,100,60,0.2,0.5,0.01,5000,16,250,0.1972
0.205111398320631,C,wind_imposed,110,60,0.2,0.5,0.01,5000,16,250,0.1972
0.208018520374281,C,wind_imposed,120,60,0.2,0.5,0.01,5000,16,250,0.1972
0.210164754718202,C,wind_imposed,130,60,0.2,0.5,0.01,5000,16,250,0.1972
0.201153128067792,C,wind_imposed,100,80,0.2,0.5,0.01,5000,16,250,0.1972
0.205237163365489,C,wind_imposed,110,80,0.2,0.5,0.01,5000,16,250,0.1972
0.208181476840712,C,wind_imposed,120,80,0.2,0.5,0.01,5000,16,250,0.1972
0.210350494662459,C,wind_imposed,130,80,0.2,0.5,0.01,5000,16,250,0.1972
0.203041644493401,C,wind_imposed,100,30,0.3,0.5,0.01,5000,16,250,0.715
0.207354637897693,C,wind_imposed,110,30,0.3,0.5,0.01,5000,16,250,0.715
0.210464444628943,C,wind_imposed,120,30,0.3,0.5,0.01,5000,16,250,0.715
0.212783356490673,C,wind_imposed,130,30,0.3,0.5,0.01,5000,16,250,0.715
0.20452889156186,C,wind_imposed,100,60,0.3,0.5,0.01,5000,16,250,0.715
0.208841090883732,C,wind_imposed,110,60,0.3,0.5,0.01,5000,16,250,0.715
0.211884641554148,C,wind_imposed,120,60,0.3,0.5,0.01,5000,16,250,0.715
0.214181847590267,C,wind_imposed,130,60,0.3,0.5,0.01,5000,16,250,0.715
0.20460566246126,C,wind_imposed,100,80,0.3,0.5,0.01,5000,16,250,0.715
0.208946892530663,C,wind_imposed,110,80,0.3,0.5,0.01,5000,16,250,0.715
0.212056318228924,C,wind_imposed,120,80,0.3,0.5,0.01,5000,16,250,0.715
0.21438176040588,C,wind_imposed,130,80,0.3,0.5,0.01,5000,16,250,0.715
0.207733250191081,C,wind_imposed,100,30,0.4,0.5,0.01,5000,16,250,0.7692
0.212431065950339,C,wind_imposed,110,30,0.4,0.5,0.01,5000,16,250,0.7692
0.215785018492059,C,wind_imposed,120,30,0.4,0.5,0.01,5000,16,250,0.7692
0.218277737880174,C,wind_imposed,130,30,0.4,0.5,0.01,5000,16,250,0.7692
0.209318896873973,C,wind_imposed,100,60,0.4,0.5,0.01,5000,16,250,0.7692
0.213945476385484,C,wind_imposed,110,60,0.4,0.5,0.01,5000,16,250,0.7692
0.217266068948887,C,wind_imposed,120,60,0.4,0.5,0.01,5000,16,250,0.7692
0.219736026733188,C,wind_imposed,130,60,0.4,0.5,0.01,5000,16,250,0.7692
0.209370345520997,C,wind_imposed,100,80,0.4,0.5,0.01,5000,16,250,0.7692
0.214087297189243,C,wind_imposed,110,80,0.4,0.5,0.01,5000,16,250,0.7692
0.217450308172589,C,wind_imposed,120,80,0.4,0.5,0.01,5000,16,250,0.7692
0.219950872915431,C,wind_imposed,130,80,0.4,0.5,0.01,5000,16,250,0.7692
0.154306794768595,C,wind_imposed,100,30,0.5,0.5,0.01,5000,16,250,0.5917
0.153702961737718,C,wind_imposed,110,30,0.5,0.5,0.01,5000,16,250,0.5917
0.153384005912143,C,wind_imposed,120,30,0.5,0.5,0.01,5000,16,250,0.5917
0.153166406095066,C,wind_imposed,130,30,0.5,0.5,0.01,5000,16,250,0.5917
0.157963246651944,C,wind_imposed,100,60,0.5,0.5,0.01,5000,16,250,0.5917
0.157305008083313,C,wind_imposed,110,60,0.5,0.5,0.01,5000,16,250,0.5917
0.156989012303631,C,wind_imposed,120,60,0.5,0.5,0.01,5000,16,250,0.5917
0.156469065635861,C,wind_imposed,130,60,0.5,0.5,0.01,5000,16,250,0.5917
0.156846437074843,C,wind_imposed,100,80,0.5,0.5,0.01,5000,16,250,0.5917
0.156104043745806,C,wind_imposed,110,80,0.5,0.5,0.01,5000,16,250,0.5917
0.155696483678312,C,wind_imposed,120,80,0.5,0.5,0.01,5000,16,250,0.5917
0.155410222842472,C,wind_imposed,130,80,0.5,0.5,0.01,5000,16,250,0.5917
0.130294126322766,C,wind_imposed,100,30,0.6,0.5,0.01,5000,16,250,0.1972
0.130496430616474,C,wind_imposed,110,30,0.6,0.5,0.01,5000,16,250,0.1972
0.130738618424546,C,wind_imposed,120,30,0.6,0.5,0.01,5000,16,250,0.1972
0.130769500213845,C,wind_imposed,130,30,0.6,0.5,0.01,5000,16,250,0.1972
0.132563599779356,C,wind_imposed,100,60,0.6,0.5,0.01,5000,16,250,0.1972
0.132734158171635,C,wind_imposed,110,60,0.6,0.5,0.01,5000,16,250,0.1972
0.132955424391952,C,wind_imposed,120,60,0.6,0.5,0.01,5000,16,250,0.1972
0.132982672280139,C,wind_imposed,130,60,0.6,0.5,0.01,5000,16,250,0.1972
0.131944692068383,C,wind_imposed,100,80,0.6,0.5,0.01,5000,16,250,0.1972
0.132191596098476,C,wind_imposed,110,80,0.6,0.5,0.01,5000,16,250,0.1972
0.132292116610193,C,wind_imposed,120,80,0.6,0.5,0.01,5000,16,250,0.1972
0.13238485087854,C,wind_imposed,130,80,0.6,0.5,0.01,5000,16,250,0.1972
0.114158933378508,C,wind_imposed,100,30,0.7,0.5,0.01,5000,16,250,0.0592
0.114613506926344,C,wind_imposed,110,30,0.7,0.5,0.01,5000,16,250,0.0592
0.114915580724421,C,wind_imposed,120,30,0.7,0.5,0.01,5000,16,250,0.0592
0.115136167453921,C,wind_imposed,130,30,0.7,0.5,0.01,5000,16,250,0.0592
0.115662774336473,C,wind_imposed,100,60,0.7,0.5,0.01,5000,16,250,0.0592
0.116083965652585,C,wind_imposed,110,60,0.7,0.5,0.01,5000,16,250,0.0592
0.11638933295903,C,wind_imposed,120,60,0.7,0.5,0.01,5000,16,250,0.0592
0.116604111834703,C,wind_imposed,130,60,0.7,0.5,0.01,5000,16,250,0.0592
0.115329807791445,C,wind_imposed,100,80,0.7,0.5,0.01,5000,16,250,0.0592
0.115706553856505,C,wind_imposed,110,80,0.7,0.5,0.01,5000,16,250,0.0592
0.116005834162585,C,wind_imposed,120,80,0.7,0.5,0.01,5000,16,250,0.0592
0.116225299716586,C,wind_imposed,130,80,0.7,0.5,0.01,5000,16,250,0.0592
0.101712674152274,C,wind_imposed,100,30,0.8,0.5,0.01,5000,16,250,0
0.102236161321602,C,wind_imposed,110,30,0.8,0.5,0.01,5000,16,250,0
0.10258740015332,C,wind_imposed,120,30,0.8,0.5,0.01,5000,16,250,0
0.102848743146979,C,wind_imposed,130,30,0.8,0.5,0.01,5000,16,250,0
0.102701043959804,C,wind_imposed,100,60,0.8,0.5,0.01,5000,16,250,0
0.103210907101443,C,wind_imposed,110,60,0.8,0.5,0.01,5000,16,250,0
0.103570223933186,C,wind_imposed,120,60,0.8,0.5,0.01,5000,16,250,0
0.103841911565091,C,wind_imposed,130,60,0.8,0.5,0.01,5000,16,250,0
0.102486891016889,C,wind_imposed,100,80,0.8,0.5,0.01,5000,16,250,0
0.102996258345971,C,wind_imposed,110,80,0.8,0.5,0.01,5000,16,250,0
0.103357966366404,C,wind_imposed,120,80,0.8,0.5,0.01,5000,16,250,0
0.103627610407592,C,wind_imposed,130,80,0.8,0.5,0.01,5000,16,250,0
0.0913910964098382,C,wind_imposed,100,30,0.9,0.5,0.01,5000,16,250,0
0.0919115554796988,C,wind_imposed,110,30,0.9,0.5,0.01,5000,16,250,0
0.0922874190306049,C,wind_imposed,120,30,0.9,0.5,0.01,5000,16,250,0
0.0925686989597072,C,wind_imposed,130,30,0.9,0.5,0.01,5000,16,250,0
0.0920125680778128,C,wind_imposed,100,60,0.9,0.5,0.01,5000,16,250,0
0.0925323812428704,C,wind_imposed,110,60,0.9,0.5,0.01,5000,16,250,0
0.0929081654179033,C,wind_imposed,120,60,0.9,0.5,0.01,5000,16,250,0
0.0931906107827469,C,wind_imposed,130,60,0.9,0.5,0.01,5000,16,250,0
0.0919118613325504,C,wind_imposed,100,80,0.9,0.5,0.01,5000,16,250,0
0.0924348409769767,C,wind_imposed,110,80,0.9,0.5,0.01,5000,16,250,0
0.0928129750711002,C,wind_imposed,120,80,0.9,0.5,0.01,5000,16,250,0
0.0930956855457164,C,wind_imposed,130,80,0.9,0.5,0.01,5000,16,250,0
0.468853050975712,C,snow_imposed,100,30,0.1,0.1,0.01,5000,16,250,0
0.505227411840999,C,snow_imposed,110,30,0.1,0.1,0.01,5000,16,250,0
0.532644943835987,C,snow_imposed,120,30,0.1,0.1,0.01,5000,16,250,0
0.553876165840517,C,snow_imposed,130,30,0.1,0.1,0.01,5000,16,250,0
0.476379531893154,C,snow_imposed,100,60,0.1,0.1,0.01,5000,16,250,0
0.512779552024343,C,snow_imposed,110,60,0.1,0.1,0.01,5000,16,250,0
0.540536166630486,C,snow_imposed,120,60,0.1,0.1,0.01,5000,16,250,0
0.561977230899256,C,snow_imposed,130,60,0.1,0.1,0.01,5000,16,250,0
0.476938553475303,C,snow_imposed,100,80,0.1,0.1,0.01,5000,16,250,0
0.514084439738602,C,snow_imposed,110,80,0.1,0.1,0.01,5000,16,250,0
0.542404907384337,C,snow_imposed,120,80,0.1,0.1,0.01,5000,16,250,0
0.564270553491985,C,snow_imposed,130,80,0.1,0.1,0.01,5000,16,250,0
0.456979957581029,C,snow_imposed,100,30,0.2,0.1,0.01,5000,16,250,0
0.493533069036097,C,snow_imposed,110,30,0.2,0.1,0.01,5000,16,250,0
0.520864311065,C,snow_imposed,120,30,0.2,0.1,0.01,5000,16,250,0
0.541570379943675,C,snow_imposed,130,30,0.2,0.1,0.01,5000,16,250,0
0.464524401088179,C,snow_imposed,100,60,0.2,0.1,0.01,5000,16,250,0
0.5011107060377,C,snow_imposed,110,60,0.2,0.1,0.01,5000,16,250,0
0.528608869315803,C,snow_imposed,120,60,0.2,0.1,0.01,5000,16,250,0
0.549541762162239,C,snow_imposed,130,60,0.2,0.1,0.01,5000,16,250,0
0.464809749003068,C,snow_imposed,100,80,0.2,0.1,0.01,5000,16,250,0
0.502125278625151,C,snow_imposed,110,80,0.2,0.1,0.01,5000,16,250,0
0.530153034022519,C,snow_imposed,120,80,0.2,0.1,0.01,5000,16,250,0
0.551469936289337,C,snow_imposed,130,80,0.2,0.1,0.01,5000,16,250,0
0.389603471997532,C,snow_imposed,100,30,0.3,0.1,0.01,5000,16,250,0
0.402396698916687,C,snow_imposed,110,30,0.3,0.1,0.01,5000,16,250,0
0.263143011937885,C,snow_imposed,120,30,0.3,0.1,0.01,5000,16,250,0
0.264485970121581,C,snow_imposed,130,30,0.3,0.1,0.01,5000,16,250,0
0.398218006929804,C,snow_imposed,100,60,0.3,0.1,0.01,5000,16,250,0
0.412179310868172,C,snow_imposed,110,60,0.3,0.1,0.01,5000,16,250,0
0.419880918437246,C,snow_imposed,120,60,0.3,0.1,0.01,5000,16,250,0
0.269866679620098,C,snow_imposed,130,60,0.3,0.1,0.01,5000,16,250,0
0.396849925515379,C,snow_imposed,100,80,0.3,0.1,0.01,5000,16,250,0
0.410494107905463,C,snow_imposed,110,80,0.3,0.1,0.01,5000,16,250,0
0.267193616424508,C,snow_imposed,120,80,0.3,0.1,0.01,5000,16,250,0
0.268739733329151,C,snow_imposed,130,80,0.3,0.1,0.01,5000,16,250,0
0.195267963321348,C,snow_imposed,100,30,0.4,0.1,0.01,5000,16,250,0
0.197771184741794,C,snow_imposed,110,30,0.4,0.1,0.01,5000,16,250,0
0.199603581683361,C,snow_imposed,120,30,0.4,0.1,0.01,5000,16,250,0
0.200853616707264,C,snow_imposed,130,30,0.4,0.1,0.01,5000,16,250,0
0.197890887180888,C,snow_imposed,100,60,0.4,0.1,0.01,5000,16,250,0
0.200400366556007,C,snow_imposed,110,60,0.4,0.1,0.01,5000,16,250,0
0.202302382142939,C,snow_imposed,120,60,0.4,0.1,0.01,5000,16,250,0
0.203462472375254,C,snow_imposed,130,60,0.4,0.1,0.01,5000,16,250,0
0.197470804818108,C,snow_imposed,100,80,0.4,0.1,0.01,5000,16,250,0
0.199942122040467,C,snow_imposed,110,80,0.4,0.1,0.01,5000,16,250,0
0.201707470370359,C,snow_imposed,120,80,0.4,0.1,0.01,5000,16,250,0
0.203042183048013,C,snow_imposed,130,80,0.4,0.1,0.01,5000,16,250,0
0.159462864619751,C,snow_imposed,100,30,0.5,0.1,0.01,5000,16,250,0
0.161455316094597,C,snow_imposed,110,30,0.5,0.1,0.01,5000,16,250,0
0.162891291390318,C,snow_imposed,120,30,0.5,0.1,0.01,5000,16,250,0
0.163966052076117,C,snow_imposed,130,30,0.5,0.1,0.01,5000,16,250,0
0.160809359366505,C,snow_imposed,100,60,0.5,0.1,0.01,5000,16,250,0
0.162788753077638,C,snow_imposed,110,60,0.5,0.1,0.01,5000,16,250,0
0.164295248708566,C,snow_imposed,120,60,0.5,0.1,0.01,5000,16,250,0
0.165338781935491,C,snow_imposed,130,60,0.5,0.1,0.01,5000,16,250,0
0.160691240441618,C,snow_imposed,100,80,0.5,0.1,0.01,5000,16,250,0
0.162683614635043,C,snow_imposed,110,80,0.5,0.1,0.01,5000,16,250,0
0.164117959518064,C,snow_imposed,120,80,0.5,0.1,0.01,5000,16,250,0
0.165252754948848,C,snow_imposed,130,80,0.5,0.1,0.01,5000,16,250,0
0.135628437363127,C,snow_imposed,100,30,0.6,0.1,0.01,5000,16,250,0
0.137259251637094,C,snow_imposed,110,30,0.6,0.1,0.01,5000,16,250,0
0.13844585948754,C,snow_imposed,120,30,0.6,0.1,0.01,5000,16,250,0
0.139344720564056,C,snow_imposed,130,30,0.6,0.1,0.01,5000,16,250,0
0.136254438763808,C,snow_imposed,100,60,0.6,0.1,0.01,5000,16,250,0
0.137865078430682,C,snow_imposed,110,60,0.6,0.1,0.01,5000,16,250,0
0.139041846257743,C,snow_imposed,120,60,0.6,0.1,0.01,5000,16,250,0
0.139932358780607,C,snow_imposed,130,60,0.6,0.1,0.01,5000,16,250,0
0.136314949813946,C,snow_imposed,100,80,0.6,0.1,0.01,5000,16,250,0
0.137940914310122,C,snow_imposed,110,80,0.6,0.1,0.01,5000,16,250,0
0.139126553422983,C,snow_imposed,120,80,0.6,0.1,0.01,5000,16,250,0
0.140024783227334,C,snow_imposed,130,80,0.6,0.1,0.01,5000,16,250,0
0.118378776474067,C,snow_imposed,100,30,0.7,0.1,0.01,5000,16,250,0
0.119739622039744,C,snow_imposed,110,30,0.7,0.1,0.01,5000,16,250,0
0.120745427004655,C,snow_imposed,120,30,0.7,0.1,0.01,5000,16,250,0
0.121509725870422,C,snow_imposed,130,30,0.7,0.1,0.01,5000,16,250,0
0.1185795972144,C,snow_imposed,100,60,0.7,0.1,0.01,5000,16,250,0
0.119892191063666,C,snow_imposed,110,60,0.7,0.1,0.01,5000,16,250,0
0.120883431313146,C,snow_imposed,120,60,0.7,0.1,0.01,5000,16,250,0
0.121637349544652,C,snow_imposed,130,60,0.7,0.1,0.01,5000,16,250,0
0.118712296309414,C,snow_imposed,100,80,0.7,0.1,0.01,5000,16,250,0
0.120071398209789,C,snow_imposed,110,80,0.7,0.1,0.01,5000,16,250,0
0.121071606041946,C,snow_imposed,120,80,0.7,0.1,0.01,5000,16,250,0
0.12183319232243,C,snow_imposed,130,80,0.7,0.1,0.01,5000,16,250,0
0.10522279370604,C,snow_imposed,100,30,0.8,0.1,0.01,5000,16,250,0
0.106390562877953,C,snow_imposed,110,30,0.8,0.1,0.01,5000,16,250,0
0.107256079955303,C,snow_imposed,120,30,0.8,0.1,0.01,5000,16,250,0
0.107912929694511,C,snow_imposed,130,30,0.8,0.1,0.01,5000,16,250,0
0.105065740897607,C,snow_imposed,100,60,0.8,0.1,0.01,5000,16,250,0
0.106214054193905,C,snow_imposed,110,60,0.8,0.1,0.01,5000,16,250,0
0.107063747658882,C,snow_imposed,120,60,0.8,0.1,0.01,5000,16,250,0
0.10771383220565,C,snow_imposed,130,60,0.8,0.1,0.01,5000,16,250,0
0.1053037376418,C,snow_imposed,100,80,0.8,0.1,0.01,5000,16,250,0
0.106460576299858,C,snow_imposed,110,80,0.8,0.1,0.01,5000,16,250,0
0.107321926922067,C,snow_imposed,120,80,0.8,0.1,0.01,5000,16,250,0
0.107974171763724,C,snow_imposed,130,80,0.8,0.1,0.01,5000,16,250,0
0.0947622480797758,C,snow_imposed,100,30,0.9,0.1,0.01,5000,16,250,0
0.095771986553969,C,snow_imposed,110,30,0.9,0.1,0.01,5000,16,250,0
0.0965538486533488,C,snow_imposed,120,30,0.9,0.1,0.01,5000,16,250,0
0.0971003176837811,C,snow_imposed,130,30,0.9,0.1,0.01,5000,16,250,0
0.094408503125791,C,snow_imposed,100,60,0.9,0.1,0.01,5000,16,250,0
0.0953999398853604,C,snow_imposed,110,60,0.9,0.1,0.01,5000,16,250,0
0.0961379543249929,C,snow_imposed,120,60,0.9,0.1,0.01,5000,16,250,0
0.0967033825111173,C,snow_imposed,130,60,0.9,0.1,0.01,5000,16,250,0
0.0946842819067655,C,snow_imposed,100,80,0.9,0.1,0.01,5000,16,250,0
0.0956851870548551,C,snow_imposed,110,80,0.9,0.1,0.01,5000,16,250,0
0.0964290434722741,C,snow_imposed,120,80,0.9,0.1,0.01,5000,16,250,0
0.096998715592745,C,snow_imposed,130,80,0.9,0.1,0.01,5000,16,250,0
0.42389325219977,C,snow_imposed,100,30,0.1,0.3,0.01,5000,16,250,0
0.450736006253982,C,snow_imposed,110,30,0.1,0.3,0.01,5000,16,250,0
0.468363363828811,C,snow_imposed,120,30,0.1,0.3,0.01,5000,16,250,0
0.480662971349777,C,snow_imposed,130,30,0.1,0.3,0.01,5000,16,250,0
0.431630410256582,C,snow_imposed,100,60,0.1,0.3,0.01,5000,16,250,0
0.458717206340695,C,snow_imposed,110,60,0.1,0.3,0.01,5000,16,250,0
0.477121439862189,C,snow_imposed,120,60,0.1,0.3,0.01,5000,16,250,0
0.48982004402528,C,snow_imposed,130,60,0.1,0.3,0.01,5000,16,250,0
0.431189862955948,C,snow_imposed,100,80,0.1,0.3,0.01,5000,16,250,0
0.458598938052005,C,snow_imposed,110,80,0.1,0.3,0.01,5000,16,250,0
0.47678555826884,C,snow_imposed,120,80,0.1,0.3,0.01,5000,16,250,0
0.489441876353671,C,snow_imposed,130,80,0.1,0.3,0.01,5000,16,250,0
0.420127832368892,C,snow_imposed,100,30,0.2,0.3,0.01,5000,16,250,0.2383
0.448873514701242,C,snow_imposed,110,30,0.2,0.3,0.01,5000,16,250,0.2383
0.468152855560429,C,snow_imposed,120,30,0.2,0.3,0.01,5000,16,250,0.2383
0.481057603720214,C,snow_imposed,130,30,0.2,0.3,0.01,5000,16,250,0.2383
0.427661630830445,C,snow_imposed,100,60,0.2,0.3,0.01,5000,16,250,0.2383
0.456817339360746,C,snow_imposed,110,60,0.2,0.3,0.01,5000,16,250,0.2383
0.476365846648319,C,snow_imposed,120,60,0.2,0.3,0.01,5000,16,250,0.2383
0.49009491859107,C,snow_imposed,130,60,0.2,0.3,0.01,5000,16,250,0.2383
0.427269249065704,C,snow_imposed,100,80,0.2,0.3,0.01,5000,16,250,0.2383
0.456729675889863,C,snow_imposed,110,80,0.2,0.3,0.01,5000,16,250,0.2383
0.476313696685998,C,snow_imposed,120,80,0.2,0.3,0.01,5000,16,250,0.2383
0.489662792302454,C,snow_imposed,130,80,0.2,0.3,0.01,5000,16,250,0.2383
0.390184280842402,C,snow_imposed,100,30,0.3,0.3,0.01,5000,16,250,0.8639
0.409657667534585,C,snow_imposed,110,30,0.3,0.3,0.01,5000,16,250,0.8639
0.420560830449342,C,snow_imposed,120,30,0.3,0.3,0.01,5000,16,250,0.8639
0.272108739575503,C,snow_imposed,130,30,0.3,0.3,0.01,5000,16,250,0.8639
0.397487374973501,C,snow_imposed,100,60,0.3,0.3,0.01,5000,16,250,0.8639
0.417918686598542,C,snow_imposed,110,60,0.3,0.3,0.01,5000,16,250,0.8639
0.429473887050526,C,snow_imposed,120,60,0.3,0.3,0.01,5000,16,250,0.8639
0.436183320385803,C,snow_imposed,130,60,0.3,0.3,0.01,5000,16,250,0.8639
0.396554463246387,C,snow_imposed,100,80,0.3,0.3,0.01,5000,16,250,0.8639
0.416650471005179,C,snow_imposed,110,80,0.3,0.3,0.01,5000,16,250,0.8639
0.428060881869012,C,snow_imposed,120,80,0.3,0.3,0.01,5000,16,250,0.8639
0.276003281054235,C,snow_imposed,130,80,0.3,0.3,0.01,5000,16,250,0.8639
0.200901375042643,C,snow_imposed,100,30,0.4,0.3,0.01,5000,16,250,0.9295
0.203706280710732,C,snow_imposed,110,30,0.4,0.3,0.01,5000,16,250,0.9295
0.205744285620209,C,snow_imposed,120,30,0.4,0.3,0.01,5000,16,250,0.9295
0.207057386752932,C,snow_imposed,130,30,0.4,0.3,0.01,5000,16,250,0.9295
0.203704708660807,C,snow_imposed,100,60,0.4,0.3,0.01,5000,16,250,0.9295
0.206378173314729,C,snow_imposed,110,60,0.4,0.3,0.01,5000,16,250,0.9295
0.208291333836718,C,snow_imposed,120,60,0.4,0.3,0.01,5000,16,250,0.9295
0.20973563833336,C,snow_imposed,130,60,0.4,0.3,0.01,5000,16,250,0.9295
0.203088850852344,C,snow_imposed,100,80,0.4,0.3,0.01,5000,16,250,0.9295
0.20600125929979,C,snow_imposed,110,80,0.4,0.3,0.01,5000,16,250,0.9295
0.207980638293461,C,snow_imposed,120,80,0.4,0.3,0.01,5000,16,250,0.9295
0.209365005603071,C,snow_imposed,130,80,0.4,0.3,0.01,5000,16,250,0.9295
0.164588776646483,C,snow_imposed,100,30,0.5,0.3,0.01,5000,16,250,0.715
0.166772971354279,C,snow_imposed,110,30,0.5,0.3,0.01,5000,16,250,0.715
0.168341877800748,C,snow_imposed,120,30,0.5,0.3,0.01,5000,16,250,0.715
0.169508572001267,C,snow_imposed,130,30,0.5,0.3,0.01,5000,16,250,0.715
0.166005035967148,C,snow_imposed,100,60,0.5,0.3,0.01,5000,16,250,0.715
0.168172812773432,C,snow_imposed,110,60,0.5,0.3,0.01,5000,16,250,0.715
0.169773811691693,C,snow_imposed,120,60,0.5,0.3,0.01,5000,16,250,0.715
0.170949887587264,C,snow_imposed,130,60,0.5,0.3,0.01,5000,16,250,0.715
0.165878111241366,C,snow_imposed,100,80,0.5,0.3,0.01,5000,16,250,0.715
0.168114429957251,C,snow_imposed,110,80,0.5,0.3,0.01,5000,16,250,0.715
0.169642605369467,C,snow_imposed,120,80,0.5,0.3,0.01,5000,16,250,0.715
0.170895374686127,C,snow_imposed,130,80,0.5,0.3,0.01,5000,16,250,0.715
0.139969095421727,C,snow_imposed,100,30,0.6,0.3,0.01,5000,16,250,0.2383
0.141743044622495,C,snow_imposed,110,30,0.6,0.3,0.01,5000,16,250,0.2383
0.143031788678409,C,snow_imposed,120,30,0.6,0.3,0.01,5000,16,250,0.2383
0.144002667879806,C,snow_imposed,130,30,0.6,0.3,0.01,5000,16,250,0.2383
0.140651308379963,C,snow_imposed,100,60,0.6,0.3,0.01,5000,16,250,0.2383
0.142401612368582,C,snow_imposed,110,60,0.6,0.3,0.01,5000,16,250,0.2383
0.143674827481809,C,snow_imposed,120,60,0.6,0.3,0.01,5000,16,250,0.2383
0.144632192172722,C,snow_imposed,130,60,0.6,0.3,0.01,5000,16,250,0.2383
0.140708971871842,C,snow_imposed,100,80,0.6,0.3,0.01,5000,16,250,0.2383
0.142476990117562,C,snow_imposed,110,80,0.6,0.3,0.01,5000,16,250,0.2383
0.143779013305085,C,snow_imposed,120,80,0.6,0.3,0.01,5000,16,250,0.2383
0.144732488294817,C,snow_imposed,130,80,0.6,0.3,0.01,5000,16,250,0.2383
0.121700927586581,C,snow_imposed,100,30,0.7,0.3,0.01,5000,16,250,0.0715
0.123158545064474,C,snow_imposed,110,30,0.7,0.3,0.01,5000,16,250,0.0715
0.124230049209503,C,snow_imposed,120,30,0.7,0.3,0.01,5000,16,250,0.0715
0.125041019481392,C,snow_imposed,130,30,0.7,0.3,0.01,5000,16,250,0.0715
0.121914628793355,C,snow_imposed,100,60,0.7,0.3,0.01,5000,16,250,0.0715
0.123350392286018,C,snow_imposed,110,60,0.7,0.3,0.01,5000,16,250,0.0715
0.12440840688539,C,snow_imposed,120,60,0.7,0.3,0.01,5000,16,250,0.0715
0.125207630621195,C,snow_imposed,130,60,0.7,0.3,0.01,5000,16,250,0.0715
0.122077586746621,C,snow_imposed,100,80,0.7,0.3,0.01,5000,16,250,0.0715
0.123528092734406,C,snow_imposed,110,80,0.7,0.3,0.01,5000,16,250,0.0715
0.124596355095804,C,snow_imposed,120,80,0.7,0.3,0.01,5000,16,250,0.0715
0.125403556453361,C,snow_imposed,130,80,0.7,0.3,0.01,5000,16,250,0.0715
0.107436737202269,C,snow_imposed,100,30,0.8,0.3,0.01,5000,16,250,0
0.108651901458622,C,snow_imposed,110,30,0.8,0.3,0.01,5000,16,250,0
0.109553720691263,C,snow_imposed,120,30,0.8,0.3,0.01,5000,16,250,0
0.110242725458173,C,snow_imposed,130,30,0.8,0.3,0.01,5000,16,250,0
0.107343610427913,C,snow_imposed,100,60,0.8,0.3,0.01,5000,16,250,0
0.108549494673722,C,snow_imposed,110,60,0.8,0.3,0.01,5000,16,250,0
0.109440414443814,C,snow_imposed,120,60,0.8,0.3,0.01,5000,16,250,0
0.110116509572129,C,snow_imposed,130,60,0.8,0.3,0.01,5000,16,250,0
0.107583681643515,C,snow_imposed,100,80,0.8,0.3,0.01,5000,16,250,0
0.108800619751769,C,snow_imposed,110,80,0.8,0.3,0.01,5000,16,250,0
0.109699764054968,C,snow_imposed,120,80,0.8,0.3,0.01,5000,16,250,0
0.110384449336292,C,snow_imposed,130,80,0.8,0.3,0.01,5000,16,250,0
0.0958784364051732,C,snow_imposed,100,30,0.9,0.3,0.01,5000,16,250,0
0.0969133288806904,C,snow_imposed,110,30,0.9,0.3,0.01,5000,16,250,0
0.0976819411106735,C,snow_imposed,120,30,0.9,0.3,0.01,5000,16,250,0
0.0982713879403737,C,snow_imposed,130,30,0.9,0.3,0.01,5000,16,250,0
0.0955338368105343,C,snow_imposed,100,60,0.9,0.3,0.01,5000,16,250,0
0.0965490987304237,C,snow_imposed,110,60,0.9,0.3,0.01,5000,16,250,0
0.0973032219874891,C,snow_imposed,120,60,0.9,0.3,0.01,5000,16,250,0
0.0978801565932265,C,snow_imposed,130,60,0.9,0.3,0.01,5000,16,250,0
0.0958048718448199,C,snow_imposed,100,80,0.9,0.3,0.01,5000,16,250,0
0.0968310028742583,C,snow_imposed,110,80,0.9,0.3,0.01,5000,16,250,0
0.0975970595436902,C,snow_imposed,120,80,0.9,0.3,0.01,5000,16,250,0
0.0981811615991802,C,snow_imposed,130,80,0.9,0.3,0.01,5000,16,250,0
0.197071395096783,C,snow_imposed,100,30,0.1,0.5,0.01,5000,16,250,0
0.200975643210994,C,snow_imposed,110,30,0.1,0.5,0.01,5000,16,250,0
0.203794606287684,C,snow_imposed,120,30,0.1,0.5,0.01,5000,16,250,0
0.205878931537108,C,snow_imposed,130,30,0.1,0.5,0.01,5000,16,250,0
0.198504073441884,C,snow_imposed,100,60,0.1,0.5,0.01,5000,16,250,0
0.202341071078106,C,snow_imposed,110,60,0.1,0.5,0.01,5000,16,250,0
0.205119236371567,C,snow_imposed,120,60,0.1,0.5,0.01,5000,16,250,0
